artists,track_count,avg_popularity,avg_duration,avg_danceability,avg_energy,avg_acousticness,explicit_track_ratio,earliest_release,latest_release
Garrobos,1,31.0,2.8931666666666667,0.471,0.874,0.00283,0.0,2020-01-01,2020-01-01
Jean-Philippe Rameau;Teodor Currentzis,1,20.0,2.375766666666667,0.0925,0.00793,0.974,0.0,2020-01-01,2020-01-01
Gappy Ranks,1,34.0,3.788883333333333,0.875,0.484,0.0136,0.0,2020-01-01,2020-01-01
Gareth Emery;Christina Novelli,1,54.0,3.9170666666666665,0.63,0.892,0.0105,0.0,2020-01-01,2020-01-01
Gareth Emery;Dani Poppitt,1,49.0,4.8671,0.539,0.747,0.00555,0.0,2020-01-01,2020-01-01
Gareth Emery;Gid Sedgwick,1,49.0,3.1999,0.479,0.792,0.00164,0.0,2020-01-01,2020-01-01
Gareth Emery;Janet Devlin;William Black,1,49.0,3.08965,0.594,0.806,0.0738,0.0,2020-01-01,2020-01-01
Gareth Emery;Roddy Woomble,1,49.0,3.3091166666666667,0.488,0.895,0.00781,0.0,2020-01-01,2020-01-01
Gareth.T,1,59.0,2.504966666666667,0.794,0.454,0.445,1.0,2020-01-01,2020-01-01
Garmiani,1,53.0,2.6425666666666667,0.675,0.992,0.0022,0.0,2020-01-01,2020-01-01
Gambi,1,78.0,2.0641,0.752,0.669,0.167,0.0,2020-01-01,2020-01-01
Gammer;Becci,1,17.0,6.023516666666667,0.504,0.86,0.00316,0.0,2020-01-01,2020-01-01
Jebase;Romy Wave,1,40.0,4.101216666666667,0.741,0.509,0.394,0.0,2020-01-01,2020-01-01
Jebase;Xeinn,1,31.0,2.7237,0.704,0.536,0.403,1.0,2020-01-01,2020-01-01
Jebroer;Jayh;Stepherd;Skinto;Ruthless,1,21.0,2.5658,0.748,0.876,0.0783,0.0,2020-01-01,2020-01-01
Jebroer;Lady Bee,1,20.0,2.78125,0.891,0.769,0.0184,1.0,2020-01-01,2020-01-01
Jebroer;Mr. Polska,1,26.0,2.984933333333333,0.685,0.985,0.0303,1.0,2020-01-01,2020-01-01
Gammer;Naeleck;Hige Driver,1,55.0,2.6359666666666666,0.496,0.98,0.000291,0.0,2020-01-01,2020-01-01
Gammer;Stonebank,1,26.0,2.7142833333333334,0.701,0.878,0.00117,0.0,2020-01-01,2020-01-01
Gammer;Technikore;MYLK,1,35.0,3.1588166666666666,0.423,0.906,0.0263,0.0,2020-01-01,2020-01-01
Gandalf,1,48.0,1.6344333333333334,0.186,0.249,0.962,0.0,2020-01-01,2020-01-01
Gal Costa;Zeca Baleiro,1,40.0,6.862216666666667,0.537,0.403,0.533,0.0,2020-01-01,2020-01-01
Galantis;David Guetta;Little Mix,1,79.0,3.0620833333333333,0.595,0.784,0.216,0.0,2020-01-01,2020-01-01
Jebroer;Stepherd;Skinto;Jayh;Ruthless,1,32.0,2.5658,0.748,0.876,0.0783,0.0,2020-01-01,2020-01-01
Jebroer;Sub Sonik;LePrince,1,57.0,3.190916666666667,0.434,0.939,0.208,0.0,2020-01-01,2020-01-01
Jebroer;Wesley Klein;Snelle,1,31.0,3.5314,0.601,0.775,0.161,1.0,2020-01-01,2020-01-01
Jebroer;Yellow Claw;The Game,1,43.0,3.5741666666666667,0.564,0.93,0.0138,1.0,2020-01-01,2020-01-01
Jecin George,1,39.0,4.040616666666667,0.762,0.91,0.00297,0.0,2020-01-01,2020-01-01
Jecin George;Pearle Maaney;Srinish Aravind,1,57.0,3.75975,0.436,0.544,0.543,0.0,2020-01-01,2020-01-01
Jeeiph,1,0.0,3.1437666666666666,0.88,0.653,0.237,0.0,2020-01-01,2020-01-01
Jeepstarr,1,32.0,3.467616666666667,0.689,0.435,0.136,0.0,2020-01-01,2020-01-01
Jefe;Bar B;Bekom,1,40.0,2.74285,0.809,0.464,0.483,1.0,2020-01-01,2020-01-01
Jeff Beck,1,53.0,5.7011,0.549,0.294,0.144,0.0,2020-01-01,2020-01-01
Jenny Talia,1,22.0,3.2549166666666665,0.623,0.648,0.471,1.0,2020-01-01,2020-01-01
Jeff Bernat;Geologic Of The Blue Scholars,1,61.0,3.5854166666666667,0.794,0.571,0.836,0.0,2020-01-01,2020-01-01
Jeff Birma,1,64.0,2.95665,0.18,0.0339,0.91,0.0,2020-01-01,2020-01-01
Jeff Buckley,1,71.0,6.8971,0.324,0.136,0.931,0.0,2020-01-01,2020-01-01
Jeff Fullyauto;Armanii,1,28.0,3.047616666666667,0.767,0.53,0.154,1.0,2020-01-01,2020-01-01
Jeff Morales,1,28.0,3.8471,0.597,0.824,0.0925,0.0,2020-01-01,2020-01-01
Jeff Peterson,1,22.0,4.248433333333334,0.351,0.323,0.991,0.0,2020-01-01,2020-01-01
Jeff Riv3r & Mike F;Bëllo,1,54.0,3.1058833333333333,0.498,0.782,0.0922,0.0,2020-01-01,2020-01-01
Jeff Wahl,1,21.0,2.2802166666666666,0.495,0.0963,0.962,0.0,2020-01-01,2020-01-01
Jebroer;Ronnie Flex;Reverse,1,31.0,2.6020666666666665,0.778,0.749,0.537,0.0,2020-01-01,2020-01-01
Jebroer;Russo,1,29.0,2.8470666666666666,0.756,0.622,0.312,0.0,2020-01-01,2020-01-01
Jebroer;Rät N FrikK,1,30.0,3.3463666666666665,0.533,0.848,0.00284,0.0,2020-01-01,2020-01-01
Gammer;Fatman Scoop,1,24.0,2.6666666666666665,0.546,0.985,0.000182,0.0,2020-01-01,2020-01-01
Gammer;Henry Fong,1,37.0,2.64,0.512,0.992,0.00854,0.0,2020-01-01,2020-01-01
Gammer;Hudson Mohawke,1,24.0,3.41175,0.473,0.804,0.0566,1.0,2020-01-01,2020-01-01
Gammer;Linney,1,35.0,2.6888833333333335,0.546,0.949,0.00652,0.0,2020-01-01,2020-01-01
Galaxy 2 Galaxy;atlantis,1,7.0,3.5337666666666667,0.613,0.963,0.00147,0.0,2020-01-01,2020-01-01
Galee Galee;Cris Mj;Bstk Prod,1,41.0,4.0798,0.608,0.522,0.384,1.0,2020-01-01,2020-01-01
Galee Galee;Harry Nach,1,42.0,3.165983333333333,0.91,0.713,0.422,1.0,2020-01-01,2020-01-01
Gallows,1,29.0,2.8524333333333334,0.282,0.961,0.000433,1.0,2020-01-01,2020-01-01
Gamação,1,46.0,2.9888833333333333,0.599,0.755,0.451,0.0,2020-01-01,2020-01-01
Gaby Zambrano,1,35.0,4.466816666666666,0.724,0.67,0.264,0.0,2020-01-01,2020-01-01
Gaccio,1,36.0,2.23255,0.778,0.304,0.394,0.0,2020-01-01,2020-01-01
Jehza;Galindo Again;Dvice;Joniel,1,46.0,3.9029333333333334,0.715,0.584,0.0753,1.0,2020-01-01,2020-01-01
Jeito Moleque;Thiaguinho,1,48.0,3.9102166666666665,0.489,0.86,0.217,0.0,2020-01-01,2020-01-01
Jeloz,1,45.0,3.1273333333333335,0.799,0.877,0.0674,0.0,2020-01-01,2020-01-01
Jenifer Lewis,1,26.0,3.072216666666667,0.812,0.786,0.561,0.0,2020-01-01,2020-01-01
Jenifer Lewis;The Pinnacle Gospel Choir,1,65.0,2.7988833333333334,0.719,0.825,0.39,0.0,2020-01-01,2020-01-01
Jennifer Cardini;David Shaw and The Beat,1,1.0,4.811633333333333,0.815,0.448,0.00089,0.0,2020-01-01,2020-01-01
Jennifer Lopez,1,71.0,3.6372333333333335,0.757,0.678,0.0472,0.0,2020-01-01,2020-01-01
Jennifer Lopez;Pitbull,1,79.0,4.747766666666666,0.73,0.777,0.105,0.0,2020-01-01,2020-01-01
Jennifer Thomas,1,21.0,4.346883333333333,0.366,0.191,0.901,0.0,2020-01-01,2020-01-01
Jess Bays;Leah Guest,1,57.0,3.337466666666667,0.713,0.765,0.0271,0.0,2020-01-01,2020-01-01
Jess Bays;Poppy Baskcomb,1,63.0,2.86995,0.744,0.703,0.0195,0.0,2020-01-01,2020-01-01
Jess Benko,1,71.0,5.275933333333334,0.571,0.0274,0.948,0.0,2020-01-01,2020-01-01
Jess Glynne;Jax Jones,1,1.0,3.2979166666666666,0.686,0.692,0.334,0.0,2020-01-01,2020-01-01
Jens Hult;Melissa Horn,1,35.0,3.04,0.375,0.436,0.614,0.0,2020-01-01,2020-01-01
Jeremy Jordan;Eden Espinosa,1,49.0,3.5122,0.364,0.62,0.219,0.0,2020-01-01,2020-01-01
Jeremy Passion,1,64.0,3.0250666666666666,0.546,0.221,0.868,0.0,2020-01-01,2020-01-01
Jeremy Weinglass,1,21.0,4.38435,0.339,0.109,0.969,0.0,2020-01-01,2020-01-01
Jeremy Zucker;BENEE,1,71.0,2.8894166666666665,0.846,0.434,0.642,1.0,2020-01-01,2020-01-01
Jeremy Zucker;Bea Miller,1,65.0,3.0271,0.757,0.192,0.572,0.0,2020-01-01,2020-01-01
Jeremy Zucker;Chelsea Cutler,1,67.0,3.2324333333333333,0.708,0.322,0.747,0.0,2020-01-01,2020-01-01
Jeremy Zucker;blackbear,1,65.0,3.1633333333333336,0.776,0.353,0.435,1.0,2020-01-01,2020-01-01
Jeric,1,28.0,3.6722166666666665,0.423,0.51,0.594,0.0,2020-01-01,2020-01-01
Jerome Isma-Ae,1,11.0,3.7569166666666667,0.667,0.839,0.00645,0.0,2020-01-01,2020-01-01
Jeffrey Iqbal,1,44.0,3.1712833333333332,0.614,0.595,0.0247,0.0,2020-01-01,2020-01-01
Galantis;JVKE,1,69.0,2.3335166666666667,0.8,0.66,0.158,0.0,2020-01-01,2020-01-01
Jerry Di;Mariah Angeliq;Kevin Roldan;Guaynaa;Randy;Brytiago;Jd Pantoja;Cuna;Pablo C Fuentes;Neneto,1,0.0,4.952883333333333,0.861,0.605,0.672,0.0,2020-01-01,2020-01-01
Jerry Douglas;Paul Simon;Mumford & Sons,1,58.0,4.0851,0.502,0.372,0.677,0.0,2020-01-01,2020-01-01
Gaerea,1,18.0,4.758,0.0897,0.994,2.27e-06,0.0,2020-01-01,2020-01-01
Gaetano Donizetti;Andrea Bocelli;Moscow Radio Symphony Orchestra;Vladimir Fedoseyev,1,21.0,4.222666666666667,0.158,0.128,0.97,0.0,2020-01-01,2020-01-01
Gaetano Donizetti;Il Volo;Plácido Domingo,1,21.0,4.580433333333334,0.197,0.247,0.945,0.0,2020-01-01,2020-01-01
Gaetano Donizetti;Luciano Pavarotti;English Chamber Orchestra;Richard Bonynge,1,0.0,4.854783333333334,0.233,0.054,0.982,0.0,2020-01-01,2020-01-01
Gagul Joseph;Pavithra Mohandas,1,19.0,3.4947333333333335,0.43,0.543,0.578,0.0,2020-01-01,2020-01-01
Gah Bernardes,1,46.0,2.39845,0.698,0.77,0.532,0.0,2020-01-01,2020-01-01
Gal Costa;Criolo,1,41.0,3.1903,0.706,0.563,0.0117,0.0,2020-01-01,2020-01-01
Gabriela Gomes;Marquinhos Gomes,1,42.0,5.021416666666667,0.42,0.563,0.619,0.0,2020-01-01,2020-01-01
Gabriela Gomes;Rapha Gonçalves,1,44.0,6.493983333333333,0.357,0.599,0.108,0.0,2020-01-01,2020-01-01
Gabriela Montero,1,0.0,4.428433333333333,0.27,0.0423,0.994,0.0,2020-01-01,2020-01-01
Jerry Galante,1,29.0,4.678216666666667,0.681,0.83,0.305,0.0,2020-01-01,2020-01-01
Jerry Orbach;42nd Street Ensemble,1,25.0,5.033766666666667,0.315,0.331,0.889,0.0,2020-01-01,2020-01-01
Jerry Orbach;Chicago Ensemble,1,23.0,3.164,0.512,0.37,0.707,0.0,2020-01-01,2020-01-01
Jerry's Kids,1,29.0,1.3213333333333332,0.264,0.995,0.00174,0.0,2020-01-01,2020-01-01
Gabriella Vargas Luna,1,48.0,2.2323166666666667,0.492,0.351,0.893,0.0,2020-01-01,2020-01-01
Gabrielle Aplin;JP Cooper,1,61.0,3.029333333333333,0.66,0.407,0.236,0.0,2020-01-01,2020-01-01
Gabry Ponte;Conor Maynard;jayover,1,1.0,2.3810333333333333,0.635,0.851,0.0629,0.0,2020-01-01,2020-01-01
Gabry Ponte;LUM!X;Prezioso,1,80.0,2.6666666666666665,0.67,0.896,0.0342,0.0,2020-01-01,2020-01-01
Gabry Ponte;R3HAB;Timmy Trumpet,1,71.0,2.9718166666666668,0.398,0.956,0.00935,0.0,2020-01-01,2020-01-01
Gaby Baginsky,1,30.0,3.00555,0.777,0.861,0.0734,0.0,2020-01-01,2020-01-01
Gaby Moreno,1,0.0,3.5164333333333335,0.573,0.19,0.822,0.0,2020-01-01,2020-01-01
Gabriel EMC;Alex Zurdo,1,39.0,3.756666666666667,0.621,0.596,0.829,0.0,2020-01-01,2020-01-01
Gabriel Elias;Roberta Campos,1,49.0,3.1822833333333334,0.674,0.428,0.597,0.0,2020-01-01,2020-01-01
Jesse & Joy,1,7.0,4.1273333333333335,0.531,0.834,0.277,0.0,2020-01-01,2020-01-01
Jesse Barrera;Jeremy Passion,1,62.0,3.1724666666666668,0.668,0.427,0.492,0.0,2020-01-01,2020-01-01
Jesse Gold;Stefani Kimber,1,62.0,2.97725,0.75,0.385,0.331,1.0,2020-01-01,2020-01-01
Jesse Popp,1,20.0,3.012566666666667,0.503,0.621,0.871,0.0,2020-01-01,2020-01-01
Jesse Saunders;Sound Syndicate,1,8.0,6.777266666666667,0.807,0.698,0.00181,0.0,2020-01-01,2020-01-01
Jesse Saunders;Tasha LaRae;Carla Prather;Kathy Brown;Cassandra Lucas;DJ Spen;Reelsoul,1,6.0,7.615516666666666,0.841,0.768,0.00296,0.0,2020-01-01,2020-01-01
Jessica Andrea,1,46.0,3.0404333333333335,0.65,0.514,0.189,0.0,2020-01-01,2020-01-01
Gabriel Guedes de Almeida;Isadora Pompeo,1,42.0,5.8025166666666665,0.543,0.292,0.937,0.0,2020-01-01,2020-01-01
Gabriel Vitel;Monolink,1,53.0,3.7288,0.882,0.543,0.191,0.0,2020-01-01,2020-01-01
Gabriela Gomes;Luma Elpidio,1,42.0,4.8235166666666665,0.331,0.62,0.405,0.0,2020-01-01,2020-01-01
Gabbana,1,27.0,6.653483333333333,0.655,0.874,0.00739,0.0,2020-01-01,2020-01-01
Gabber Eleganza,1,15.0,4.114183333333333,0.695,0.926,6.72e-05,0.0,2020-01-01,2020-01-01
Jessie Mueller;Beautiful Female Ensemble,1,30.0,2.1788833333333333,0.393,0.484,0.652,0.0,2020-01-01,2020-01-01
Jessé Aguiar;Misaias Oliveira,1,49.0,2.7975,0.647,0.69,0.237,0.0,2020-01-01,2020-01-01
Jesus Culture,1,38.0,5.209433333333333,0.475,0.86,0.0065,0.0,2020-01-01,2020-01-01
Jesus Culture;Kristene DiMarco,1,54.0,8.1251,0.317,0.666,0.343,0.0,2020-01-01,2020-01-01
Jesus Piece,1,20.0,2.001733333333333,0.481,0.969,0.00811,0.0,2020-01-01,2020-01-01
Jethro Heston,1,61.0,2.603483333333333,0.789,0.784,0.444,0.0,2020-01-01,2020-01-01
Jess Lee,1,54.0,4.3671,0.379,0.39,0.465,0.0,2020-01-01,2020-01-01
Jess Penner,1,33.0,3.2671,0.686,0.377,0.638,0.0,2020-01-01,2020-01-01
Jesse,1,66.0,2.6717666666666666,0.513,0.318,0.796,0.0,2020-01-01,2020-01-01
Gabriela Rocha;Mariana Valadão,1,43.0,10.311266666666667,0.279,0.489,0.0864,0.0,2020-01-01,2020-01-01
Gabriela Vega,1,33.0,3.7773333333333334,0.725,0.794,0.0218,0.0,2020-01-01,2020-01-01
Jethro Heston;Cardboard Foxes;Max Marshall,1,35.0,4.993633333333333,0.685,0.848,0.0778,0.0,2020-01-01,2020-01-01
Jethro Heston;Max Marshall,1,62.0,3.3688,0.416,0.802,0.0225,0.0,2020-01-01,2020-01-01
Jethro Heston;SJ Green,1,24.0,3.9341166666666667,0.694,0.742,0.00162,0.0,2020-01-01,2020-01-01
Jey D;Lion Fiah;Eshconico;Gaby;Makrobeat,1,26.0,2.64,0.923,0.587,0.0125,1.0,2020-01-01,2020-01-01
Jhayco;Bryant Myers,1,2.0,3.668,0.822,0.726,0.28,0.0,2020-01-01,2020-01-01
Jhayco;KAROL G;Haze,1,0.0,3.469333333333333,0.723,0.622,0.189,0.0,2020-01-01,2020-01-01
Jhayco;Mariah Angeliq;Eq,1,0.0,3.7417666666666665,0.753,0.505,0.105,0.0,2020-01-01,2020-01-01
Jhayco;Nio Garcia;Casper Magico;Bryant Myers,1,0.0,3.9684333333333335,0.843,0.731,0.259,1.0,2020-01-01,2020-01-01
Jhayco;Ozuna,1,1.0,3.664433333333333,0.891,0.748,0.186,0.0,2020-01-01,2020-01-01
Jessica Grange,1,49.0,1.9767833333333333,0.895,0.0265,0.976,0.0,2020-01-01,2020-01-01
Jessica Keenan Wynn;Alice Lee;Elle McLemore,1,67.0,2.8804333333333334,0.728,0.525,0.585,1.0,2020-01-01,2020-01-01
Jessica Keenan Wynn;Daniel Cooney;Dan Domenech;AJ Meijer;Michelle Duffy,1,52.0,5.265766666666667,0.529,0.33,0.839,0.0,2020-01-01,2020-01-01
Gabriel Elias;Vitor Kley,1,44.0,3.7646166666666665,0.527,0.647,0.312,0.0,2020-01-01,2020-01-01
Gabriel Fauré;Cabin John Middle School Advanced Orchestra;Scott Herman,1,0.0,3.386,0.167,0.133,0.774,0.0,2020-01-01,2020-01-01
Gabriel Gava;César Menotti & Fabiano,1,45.0,3.63505,0.278,0.666,0.148,0.0,2020-01-01,2020-01-01
Gabriel Guedes de Almeida;Gabriela Rocha,1,47.0,8.648,0.26,0.594,0.147,0.0,2020-01-01,2020-01-01
Jhayco;Zion & Lennox,1,0.0,3.9431,0.777,0.714,0.16,0.0,2020-01-01,2020-01-01
Gabi Martins;Mari Fernandez,1,50.0,3.1113,0.709,0.873,0.501,0.0,2020-01-01,2020-01-01
Gabi Porto,1,37.0,3.6128833333333334,0.363,0.0767,0.949,0.0,2020-01-01,2020-01-01
Gabriel Ananda,1,39.0,6.34145,0.743,0.653,0.00011,0.0,2020-01-01,2020-01-01
Gabriel Brito;AtituD,1,41.0,3.2537,0.43,0.648,0.671,0.0,2020-01-01,2020-01-01
Gabriel Brito;Filipe Lancaster,1,44.0,3.3687833333333335,0.587,0.214,0.773,0.0,2020-01-01,2020-01-01
Gabriel Diniz;Jorge & Mateus,1,54.0,2.8071,0.589,0.937,0.652,0.0,2020-01-01,2020-01-01
GV3;Gabriell Júnior;Gui Brazil,1,40.0,3.75,0.546,0.654,0.0657,0.0,2020-01-01,2020-01-01
GVBBZ,1,29.0,3.4818,0.508,0.924,0.0635,0.0,2020-01-01,2020-01-01
Jhonas Serra;Gabriell Júnior,1,45.0,6.767066666666667,0.423,0.784,0.111,0.0,2020-01-01,2020-01-01
Jia Jia,1,48.0,3.79145,0.516,0.333,0.842,0.0,2020-01-01,2020-01-01
Jify,1,25.0,2.36015,0.623,0.525,0.445,0.0,2020-01-01,2020-01-01
Jilax,1,42.0,8.338016666666666,0.695,0.778,0.0257,0.0,2020-01-01,2020-01-01
Jill Vidal,1,19.0,3.51715,0.707,0.429,0.355,0.0,2020-01-01,2020-01-01
Jillian Rossi;Caleb Hearn,1,57.0,2.5243166666666665,0.514,0.512,0.434,0.0,2020-01-01,2020-01-01
Jim Brickman;Jordan Hill;Billy Porter,1,54.0,3.7962166666666666,0.571,0.52,0.418,0.0,2020-01-01,2020-01-01
GXD;Sarah de Warren;DRYM,1,1.0,6.724633333333333,0.477,0.991,6.5e-05,0.0,2020-01-01,2020-01-01
GZA;Method Man,1,66.0,3.49955,0.704,0.642,0.00704,1.0,2020-01-01,2020-01-01
Gaab;MC Hariel,1,50.0,3.2237,0.624,0.337,0.834,0.0,2020-01-01,2020-01-01
Gaahls WYRD,1,18.0,7.295533333333333,0.14,0.789,8.02e-06,0.0,2020-01-01,2020-01-01
Gabb MC;Caio Passos;Igão;Love Funk;Mc Kadu;MC GP;Mc Kelvinho;Mc Dena,1,55.0,6.266666666666667,0.641,0.565,0.139,1.0,2020-01-01,2020-01-01
Gabb MC;MC Lemos;Mc Vitão Do Savoy;MC Harry;Love Funk,1,45.0,3.762183333333333,0.831,0.566,0.0328,1.0,2020-01-01,2020-01-01
GLIM SPANKY,1,29.0,4.4111,0.347,0.938,0.0353,0.0,2020-01-01,2020-01-01
GLUM,1,26.0,4.218416666666666,0.45,0.592,6.92e-05,0.0,2020-01-01,2020-01-01
GMS;Ajja;Pixel,1,36.0,7.8,0.62,0.905,0.00103,0.0,2020-01-01,2020-01-01
Jim Brickman;Rebecca Lynn Howard,1,25.0,3.498883333333333,0.622,0.596,0.213,0.0,2020-01-01,2020-01-01
Jim Croce,1,37.0,2.4764333333333335,0.533,0.155,0.888,0.0,2020-01-01,2020-01-01
Jim Morrison,1,55.0,2.1762166666666665,0.283,0.22,0.646,0.0,2020-01-01,2020-01-01
Jim Vancleve,1,23.0,4.40555,0.465,0.798,0.523,0.0,2020-01-01,2020-01-01
Jim White;Aimee Mann;M. Ward;Joe Henry,1,38.0,6.52155,0.499,0.475,0.369,0.0,2020-01-01,2020-01-01
Jim Yosef;Anna Yvette,1,55.0,3.7203,0.613,0.905,0.0594,0.0,2020-01-01,2020-01-01
Jhayco;Tainy,1,3.0,3.310216666666667,0.777,0.663,0.11,0.0,2020-01-01,2020-01-01
Jkyl & Hyde,1,27.0,3.6571333333333333,0.692,0.819,0.00748,1.0,2020-01-01,2020-01-01
Joachim Pastor;EKE;Lost Frequencies,1,41.0,4.5142,0.714,0.77,0.0771,0.0,2020-01-01,2020-01-01
"Jimmy ""Bo"" Horne",1,36.0,3.52995,0.798,0.578,0.000627,0.0,2020-01-01,2020-01-01
Jimmy Carter and Dallas County Green,1,30.0,4.79355,0.518,0.338,0.8,0.0,2020-01-01,2020-01-01
Jimmy Ponder,1,23.0,2.25155,0.378,0.0353,0.977,0.0,2020-01-01,2020-01-01
Jimmy Rogers,1,50.0,2.7877666666666667,0.621,0.519,0.837,0.0,2020-01-01,2020-01-01
Jimmy Saa,1,28.0,4.442433333333334,0.671,0.953,0.768,0.0,2020-01-01,2020-01-01
Jimmy Somerville,1,28.0,3.9262166666666665,0.62,0.905,0.0176,0.0,2020-01-01,2020-01-01
Jim Brickman;Lady A,1,54.0,3.6991,0.312,0.472,0.678,0.0,2020-01-01,2020-01-01
Jim Brickman;Laura Creamer,1,24.0,4.1511,0.39,0.0868,0.892,0.0,2020-01-01,2020-01-01
GWS;B0b,1,18.0,1.78365,0.757,0.458,0.468,0.0,2020-01-01,2020-01-01
GWS;The Imbachi,1,20.0,2.481883333333333,0.841,0.411,0.0478,0.0,2020-01-01,2020-01-01
GWS;ThirumaLi,1,30.0,4.43345,0.767,0.571,0.103,0.0,2020-01-01,2020-01-01
GWS;ThirumaLi;Rakz Radiant,1,26.0,3.9160333333333335,0.573,0.536,0.484,0.0,2020-01-01,2020-01-01
GXD,1,38.0,4.197133333333333,0.366,0.946,6.68e-05,0.0,2020-01-01,2020-01-01
GXD;James Christian;Scar,1,37.0,3.9775,0.479,0.878,0.00108,0.0,2020-01-01,2020-01-01
GODA,1,37.0,3.8,0.542,0.337,0.985,0.0,2020-01-01,2020-01-01
GORDÃO DO PC;DJ 2K DO TAQUARIL;MC Garoto;MC MK DA ZL;Mc Leozin,1,46.0,2.707683333333333,0.643,0.659,0.719,1.0,2020-01-01,2020-01-01
GPF;Riot Shift,1,54.0,2.373283333333333,0.711,0.996,0.414,0.0,2020-01-01,2020-01-01
GRANRODEO,1,49.0,4.77155,0.463,0.971,0.0014,0.0,2020-01-01,2020-01-01
GRAVEDGR;City Morgue,1,55.0,2.5769333333333333,0.619,0.899,0.0689,1.0,2020-01-01,2020-01-01
GG Magree;Royal & the Serpent,1,47.0,3.6838,0.415,0.769,0.107,1.0,2020-01-01,2020-01-01
GHASTLY,1,46.0,3.3655166666666667,0.34,0.751,0.234,0.0,2020-01-01,2020-01-01
GHASTLY;MOONBOY,1,44.0,4.3362,0.41,0.985,0.0161,1.0,2020-01-01,2020-01-01
Jirou Soller,1,64.0,2.1944333333333335,0.195,0.0118,0.918,0.0,2020-01-01,2020-01-01
Jisatsu,1,53.0,2.776466666666667,0.48,0.0419,0.981,0.0,2020-01-01,2020-01-01
Jisatsu;Elijah Lee,1,54.0,2.5011,0.53,0.0858,0.935,0.0,2020-01-01,2020-01-01
Jitendra Abhisheki,1,34.0,4.8151,0.335,0.473,0.977,0.0,2020-01-01,2020-01-01
Jitendra Thankur;Shomu Seal,1,43.0,3.5713333333333335,0.711,0.353,0.861,0.0,2020-01-01,2020-01-01
Jitterin' Jinn,1,22.0,4.148433333333333,0.712,0.959,0.185,0.0,2020-01-01,2020-01-01
Jitz jz,1,54.0,2.7644333333333333,0.636,0.543,0.0102,0.0,2020-01-01,2020-01-01
Jiří Horák,1,66.0,2.035416666666667,0.431,0.00807,0.995,0.0,2020-01-01,2020-01-01
Job Kurian;Vidhu Prathap;Navas;Soorya Narayanan;Sithara Krishnakumar,1,20.0,5.2454833333333335,0.662,0.578,0.598,0.0,2020-01-01,2020-01-01
Joachim Pastor;Mees Salomé,1,40.0,3.9065,0.479,0.91,0.00448,0.0,2020-01-01,2020-01-01
Joachim Pastor;Mischa,1,55.0,3.547816666666667,0.807,0.485,0.146,0.0,2020-01-01,2020-01-01
Joachim Pastor;Worakls,1,50.0,5.634766666666667,0.757,0.678,0.0399,0.0,2020-01-01,2020-01-01
Joakim Lundell;Arrhult,1,46.0,3.066666666666667,0.684,0.831,0.469,0.0,2020-01-01,2020-01-01
Joakim Lundell;Tom Noah,1,46.0,3.45625,0.521,0.607,0.298,0.0,2020-01-01,2020-01-01
Joakim Molitor,1,39.0,3.121783333333333,0.487,0.582,0.0605,0.0,2020-01-01,2020-01-01
Joan Magana,1,61.0,3.6437333333333335,0.0666,0.00516,0.963,0.0,2020-01-01,2020-01-01
Joan Osborne,1,0.0,5.310216666666666,0.223,0.557,0.0233,0.0,2020-01-01,2020-01-01
Joan Sebastian;José Manuel Figueroa II,1,45.0,3.7971,0.704,0.465,0.48,0.0,2020-01-01,2020-01-01
Joanna Dong,1,47.0,3.56565,0.525,0.457,0.716,0.0,2020-01-01,2020-01-01
Joanna Wang,1,46.0,3.264666666666667,0.791,0.68,0.557,0.0,2020-01-01,2020-01-01
Joao Do Vale;Alceu Valença,1,37.0,3.2882166666666666,0.698,0.743,0.34,0.0,2020-01-01,2020-01-01
Joaquim Azevedo,1,59.0,2.377066666666667,0.384,0.0686,0.99,0.0,2020-01-01,2020-01-01
Jimmy Tailor,1,19.0,2.8711166666666665,0.535,0.944,0.032,0.0,2020-01-01,2020-01-01
GNTN;Senses Of Mind,1,36.0,6.816033333333333,0.797,0.824,0.0228,0.0,2020-01-01,2020-01-01
Joaquín Rodrigo;John Williams;Louis Frémaux;Philharmonia Orchestra,1,21.0,10.447766666666666,0.225,0.0834,0.954,0.0,2020-01-01,2020-01-01
Joaquín Rodrigo;Julian Bream;Sir Simon Rattle;City Of Birmingham Symphony Orchestra,1,21.0,4.78155,0.321,0.0386,0.958,0.0,2020-01-01,2020-01-01
GHASTLY;Madalen Duke,1,55.0,3.133183333333333,0.636,0.44,0.416,0.0,2020-01-01,2020-01-01
GHASTLY;Matthew Koma,1,46.0,3.0,0.326,0.759,0.016,0.0,2020-01-01,2020-01-01
GIMS;Lil Wayne;French Montana,1,38.0,3.7835666666666667,0.761,0.784,0.187,1.0,2020-01-01,2020-01-01
GIMS;Maluma,1,62.0,3.44755,0.588,0.796,0.386,0.0,2020-01-01,2020-01-01
GIMS;Super Sako;Hayko,1,53.0,3.578666666666667,0.777,0.768,0.281,0.0,2020-01-01,2020-01-01
GIRLI,1,68.0,2.9282166666666667,0.689,0.594,0.0301,1.0,2020-01-01,2020-01-01
GANGGA,1,74.0,3.5247166666666665,0.639,0.297,0.938,0.0,2020-01-01,2020-01-01
GARZI,1,56.0,2.1586166666666666,0.586,0.786,0.0177,1.0,2020-01-01,2020-01-01
